"","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","sqft_above","sqft_basement","yr_built","city"
"2834",2014-06-19,945000,2,2.5,2540,7089,2,"0","0","3",2540,NA,2004,"Seattle"
"2835",2014-06-19,659500,4,3,2620,18362,1,"0","0","4",1870,750,1956,"Bellevue"
"2836",2014-06-19,2e+05,3,1.5,1140,8340,1,"0","0","3",1140,NA,1960,"Tukwila"
"2837",2014-06-19,280000,3,2,1790,42399,1,"0","0","4",1790,NA,1990,"Auburn"
"2838",2014-06-19,1325000,4,2.5,2440,3600,2.5,"0","0","4",2440,NA,1902,"Seattle"
"2839",2014-06-19,346150,3,2,2140,7200,1,"0","0","4",1480,660,1966,"Renton"
"2840",2014-06-19,197500,3,1,1330,5412,2,"0","0","5",1330,NA,1905,"Enumclaw"
"2841",2014-06-19,799000,4,2.5,2590,7910,2,"0","0","3",2590,NA,2001,"Seattle"
"2842",2014-06-19,1309500,4,4.5,4750,13912,2,"0","2","3",3600,1150,2005,"Seattle"
"2843",2014-06-19,350000,2,1,1620,9205,1,"0","0","5",850,770,1921,"Kirkland"
"2844",2014-06-19,720000,4,2.5,2440,34290,2,"0","0","3",2440,NA,1987,"Redmond"
"2845",2014-06-19,519000,3,2.75,2020,10744,1,"0","0","5",1270,750,1954,"Normandy Park"
"2846",2014-06-19,590300,3,1.5,1470,7200,2,"0","0","4",1470,NA,1907,"Seattle"
"2847",2014-06-19,2200000,5,4.75,5990,10450,2,"1","4","3",4050,1940,2002,"Issaquah"
"2848",2014-06-19,410000,6,2.75,2520,9324,1,"0","0","4",1320,1200,1962,"Lake Forest Park"
"2849",2014-06-19,437000,2,1.75,1440,4225,1,"0","0","3",1440,NA,2005,"Redmond"
"2850",2014-06-19,221000,3,2.25,1640,7350,1,"0","0","3",1140,500,1984,"Federal Way"
"2851",2014-06-19,380000,4,2.25,2150,20181,1,"0","0","3",1090,1060,1963,"Kenmore"
"2852",2014-06-19,506000,2,1,1570,8210,1,"0","0","4",1150,420,1952,"Seattle"
"2853",2014-06-19,395000,4,1,1980,10350,1,"0","0","4",1430,550,1968,"Issaquah"
"2854",2014-06-19,285000,3,1,1210,4731,1.5,"0","0","3",1210,NA,1901,"Seattle"
"2855",2014-06-19,311000,3,1.75,1900,3000,1.5,"0","0","5",1070,830,1903,"Seattle"
"2856",2014-06-19,520000,3,1.75,1940,219527,1,"0","0","3",1940,NA,1991,"Maple Valley"
"2857",2014-06-19,435000,3,1.75,1310,8065,1,"0","0","4",1310,NA,1948,"Seattle"
"2858",2014-06-19,120000,2,1,990,39964,1,"0","0","2",990,NA,1945,"Kent"
"2859",2014-06-19,1440000,3,3.5,3870,3819,2,"0","0","3",2760,1110,2002,"Seattle"
"2860",2014-06-19,186000,3,2,1340,4320,1,"0","0","3",920,420,1912,"Auburn"
"2861",2014-06-19,756000,4,2.25,2160,5600,1,"0","0","5",1080,1080,1947,"Seattle"
"2862",2014-06-19,248000,4,2,2080,13510,1,"0","0","3",1040,1040,1950,"Seattle"
"2863",2014-06-19,287000,3,2,1300,11374,1.5,"0","0","5",1300,NA,1933,"SeaTac"
"2864",2014-06-19,510000,4,2.5,2610,8031,2,"0","0","3",2610,NA,1998,"Lake Forest Park"
"2865",2014-06-19,249000,3,1,1050,8498,1,"0","0","4",1050,NA,1959,"Kent"
"2866",2014-06-19,340000,3,2.5,2480,6112,2,"0","0","3",2480,NA,2004,"Renton"
"2867",2014-06-19,399888,4,2.25,1820,8255,1.5,"0","0","4",1320,500,1930,"Seattle"
"2868",2014-06-19,440000,3,1.75,1170,8740,1,"0","0","4",1170,NA,1968,"Redmond"
"2869",2014-06-19,899000,4,2.25,2370,6000,1,"0","2","3",1440,930,1959,"Seattle"
"2870",2014-06-19,540500,5,3.75,3090,7415,2,"0","0","3",3090,NA,2014,"Burien"
"2871",2014-06-19,385000,3,1.75,2310,11200,1,"0","0","4",1630,680,1978,"Kent"
"2872",2014-06-19,558000,4,2.25,2060,10358,1,"0","0","4",1320,740,1962,"Bellevue"
"2873",2014-06-19,6e+05,3,2,2540,237402,1,"0","0","3",2540,NA,2007,"Enumclaw"
"2874",2014-06-19,450000,4,2.5,2400,7693,2,"0","0","3",2400,NA,2003,"Renton"
"2875",2014-06-19,232500,3,1,1320,8450,1,"0","0","3",880,440,1961,"Federal Way"
"2876",2014-06-19,436000,2,1,790,6600,1,"0","0","3",790,NA,1949,"Seattle"
"2877",2014-06-19,240000,4,2,1790,14690,1,"0","1","4",1670,120,1960,"Des Moines"
"2878",2014-06-19,489950,3,2.25,1820,7326,2,"0","0","3",1820,NA,1983,"Kirkland"
"2879",2014-06-19,680000,6,2,1670,3000,1,"0","0","5",900,770,1911,"Seattle"
"2880",2014-06-19,1068000,5,3.5,3990,9938,2,"0","0","3",3990,NA,2001,"Newcastle"
"2881",2014-06-19,352450,3,2,1430,6000,1,"0","0","5",1430,NA,1945,"Shoreline"
"2882",2014-06-19,335000,4,2,2030,103672,1,"0","0","4",2030,NA,1969,"Enumclaw"
"2883",2014-06-19,549000,4,1.75,1290,3060,2,"0","0","4",1290,NA,1906,"Seattle"
"2884",2014-06-19,1240000,4,3.5,3820,13224,2,"0","0","3",3280,540,1990,"Bellevue"
"2885",2014-06-19,618250,4,3.25,2520,3360,1.5,"0","0","4",1550,970,1931,"Seattle"
"2886",2014-06-19,1815000,5,3,3880,13000,2,"0","0","3",3880,NA,1972,"Mercer Island"
"2887",2014-06-19,850000,2,1.75,1590,5136,1.5,"0","3","3",1320,270,1927,"Seattle"
"2888",2014-06-19,930000,5,2,3530,9385,1.5,"0","0","3",3530,NA,1925,"Seattle"
"2889",2014-06-19,505000,3,2.5,1610,4611,2,"0","0","3",1610,NA,1996,"Issaquah"
"2890",2014-06-19,925000,4,2.5,3280,209088,2,"0","0","3",3280,NA,1994,"Redmond"
"2891",2014-06-19,275000,3,1.75,1860,15681,1,"0","0","4",1860,NA,1971,"Federal Way"
"2892",2014-06-19,499000,3,1.75,1840,5000,1,"0","0","4",920,920,1910,"Seattle"
"2893",2014-06-19,507000,3,2.5,2120,7201,2,"0","0","3",2120,NA,2003,"Seattle"
"2894",2014-06-19,619850,4,2.5,2270,9247,1,"0","0","5",1500,770,1972,"Bellevue"
"2895",2014-06-19,5e+05,3,2.5,2840,48716,1,"0","3","3",1870,970,1994,"Carnation"
"2896",2014-06-19,310000,4,1.5,1220,9600,1,"0","0","3",1220,NA,1980,"Carnation"
"2897",2014-06-19,646000,4,2.5,2310,4079,2,"0","0","3",2310,NA,2008,"Seattle"
"2898",2014-06-19,265000,3,1.75,1840,7300,1,"0","0","3",1840,NA,1966,"Federal Way"
"2899",2014-06-19,475000,3,2.5,950,1110,2,"0","0","3",950,NA,2003,"Seattle"
"2900",2014-06-19,6e+05,4,2.25,3070,8400,2,"0","0","4",3070,NA,1970,"Kirkland"
"2901",2014-06-19,470000,3,2,1730,38884,1,"0","0","3",1730,NA,1997,"Maple Valley"
"2902",2014-06-19,319950,2,1,920,8341,1,"0","0","3",920,NA,1939,"Seattle"
"2903",2014-06-19,712000,3,2.75,3200,6699,2,"0","0","3",3200,NA,2004,"Sammamish"
"2904",2014-06-19,775000,4,2.75,3010,15992,2,"0","0","3",3010,NA,1996,"Sammamish"
"2905",2014-06-19,390000,3,2.25,1600,10240,1,"0","0","3",1090,510,1979,"Kirkland"
"2906",2014-06-19,585000,4,2.5,2840,11044,2,"0","0","3",2840,NA,2001,"Kirkland"
"2907",2014-06-19,1027000,3,2.5,2430,10500,2,"0","1","3",2430,NA,1989,"Bellevue"
"2908",2014-06-19,232603,3,1.75,1750,11461,2,"0","0","4",1750,NA,1976,"Auburn"
"2909",2014-06-19,543000,3,2.25,1240,949,3,"0","0","3",1240,NA,2008,"Seattle"
"2910",2014-06-19,607500,3,3.25,1530,1612,3,"0","0","3",1530,NA,2006,"Seattle"
"2911",2014-06-19,750000,3,3.5,3390,10078,2,"0","0","3",3040,350,2012,"Newcastle"
"2912",2014-06-19,728050,3,2.5,2320,6775,1,"0","0","3",2320,NA,2008,"Redmond"
"2913",2014-06-19,734990,4,2.5,2650,6884,2,"0","0","3",2650,NA,2012,"Redmond"
"2914",2014-06-19,330000,3,2.5,2238,7209,2,"0","0","3",2238,NA,2011,"Federal Way"
"2915",2014-06-20,605000,4,2.5,2620,7553,2,"0","0","3",2620,NA,1996,"Newcastle"
"2916",2014-06-20,441000,3,2.75,1910,7280,1,"0","0","3",1160,750,1979,"Kirkland"
"2917",2014-06-20,650000,4,2.5,3040,6587,2,"0","0","3",3040,NA,2003,"Redmond"
"2918",2014-06-20,1950000,7,3.5,4640,15235,2,"0","1","3",2860,1780,1965,"Mercer Island"
"2919",2014-06-20,395000,3,1,1500,4000,1,"0","0","3",900,600,1925,"Seattle"
"2920",2014-06-20,245000,1,0.75,380,15000,1,"0","0","3",380,NA,1963,"Burien"
"2921",2014-06-20,905000,4,3.5,2970,14486,2,"0","0","3",2340,630,1997,"Mercer Island"
"2922",2014-06-20,660000,4,3.25,3030,9273,2,"0","0","5",3030,NA,1988,"Issaquah"
"2923",2014-06-20,378000,4,2.5,1890,12236,1,"0","0","3",1230,660,1978,"North Bend"
"2924",2014-06-20,6e+05,2,1,1040,3600,1,"0","0","4",1040,NA,1919,"Seattle"
"2925",2014-06-20,632500,4,2.5,2090,10306,2,"0","0","3",2090,NA,1986,"Sammamish"
"2926",2014-06-20,210000,2,2,1680,5756,2,"0","0","4",1680,NA,1910,"Auburn"
"2927",2014-06-20,754800,2,2.5,2770,7781,2,"0","0","3",2770,NA,2006,"Redmond"
"2928",2014-06-20,175000,2,1,1020,5130,1,"0","0","4",1020,NA,1948,"Auburn"
"2929",2014-06-20,455000,3,2.25,1470,4653,2,"0","0","4",1470,NA,1985,"Issaquah"
"2930",2014-06-20,450000,3,2,1430,3480,1,"0","0","3",980,450,1947,"Seattle"
"2931",2014-06-20,790000,4,1.75,2050,10920,1,"0","3","3",1450,600,1974,"Lake Forest Park"
"2932",2014-06-20,480000,4,1,2080,5500,1,"0","0","3",1040,1040,1941,"Seattle"
"2933",2014-06-20,850000,3,2.25,2870,8170,2,"0","0","3",2250,620,1995,"Seattle"
"2934",2014-06-20,725000,4,3.25,3940,27591,2,"0","3","3",3440,500,2000,"Renton"
"2935",2014-06-20,380000,3,1.5,1520,4288,1,"0","0","3",1020,500,1949,"Seattle"
"2936",2014-06-20,979000,3,1.5,1700,14133,1,"0","1","4",1700,NA,1954,"Bellevue"
"2937",2014-06-20,359950,3,2.25,1940,11612,1,"0","0","4",1100,840,1981,"Seattle"
"2938",2014-06-20,665900,4,2.25,2870,5453,2,"0","1","4",2220,650,1926,"Seattle"
"2939",2014-06-20,812000,3,3.25,3240,8338,2,"0","0","3",3240,NA,2001,"Sammamish"
"2940",2014-06-20,203000,3,1,1150,7156,1,"0","0","4",1150,NA,1953,"Burien"
"2941",2014-06-20,456000,3,1.5,1440,28516,1,"0","0","4",1440,NA,1975,"Sammamish"
"2942",2014-06-20,547000,5,2.5,2200,4080,1.5,"0","0","5",1420,780,1916,"Seattle"
"2943",2014-06-20,280000,3,2,1470,8089,1,"0","0","3",1470,NA,1987,"Des Moines"
"2944",2014-06-20,640000,2,1.75,1760,4400,1,"0","0","4",880,880,1930,"Seattle"
"2945",2014-06-20,477000,3,1.75,1780,8085,1,"0","0","3",1210,570,1976,"Bothell"
"2946",2014-06-20,455000,4,2.25,2450,21000,1,"0","2","4",1650,800,1954,"Burien"
"2947",2014-06-20,587206,3,3.5,1890,1710,2,"0","0","3",1640,250,1999,"Seattle"
"2948",2014-06-20,425000,3,2.5,2540,5612,2,"0","0","3",2540,NA,1999,"Renton"
"2949",2014-06-20,511500,4,1,1360,6000,1.5,"0","0","3",1360,NA,1917,"Seattle"
"2950",2014-06-20,218000,2,2,1310,2841,2,"0","0","3",1310,NA,2004,"Maple Valley"
"2951",2014-06-20,332000,3,2,1510,7884,1,"0","0","3",1510,NA,1942,"Burien"
"2952",2014-06-20,291000,3,1.5,1860,60960,1,"0","0","4",1140,720,1967,"Covington"
"2953",2014-06-20,279000,4,2,2200,7700,1,"0","0","3",1100,1100,1979,"Renton"
"2954",2014-06-20,950000,4,2.5,3360,11548,2,"0","0","3",3360,NA,1988,"Kirkland"
"2955",2014-06-20,970500,3,2.75,2470,10125,2,"0","0","3",2470,NA,1960,"Mercer Island"
"2956",2014-06-20,412000,2,1,1260,3960,1,"0","0","3",690,570,1925,"Seattle"
"2957",2014-06-20,4e+05,3,1,1430,10005,1.5,"0","0","4",1430,NA,1950,"Seattle"
"2958",2014-06-20,2e+05,3,2.25,1230,7420,1.5,"0","0","5",1230,NA,1913,"Auburn"
"2959",2014-06-20,397000,4,2.5,2320,11717,2,"0","0","3",2320,NA,1997,"North Bend"
"2960",2014-06-20,715000,4,2.5,3290,6628,2,"0","0","3",3290,NA,2003,"Sammamish"
"2961",2014-06-20,371000,4,2.5,2550,4770,2,"0","0","3",2550,NA,2005,"Maple Valley"
"2962",2014-06-20,458000,3,2.5,1870,5013,2,"0","0","3",1870,NA,2003,"Bothell"
"2963",2014-06-20,436500,5,3,3110,12429,1,"0","0","3",1790,1320,1977,"Bothell"
"2964",2014-06-20,329950,3,2.5,1820,8085,2,"0","0","3",1820,NA,1983,"Renton"
"2965",2014-06-20,950000,3,3.25,3050,18892,1,"1","4","4",1650,1400,1962,"Des Moines"
"2966",2014-06-20,282000,4,2,1890,6302,2,"0","0","3",1890,NA,1997,"Kent"
"2967",2014-06-20,250000,1,1,800,16306,1,"0","0","2",680,120,1931,"Seattle"
"2968",2014-06-20,1135000,6,4.25,6900,244716,2,"0","0","4",4820,2080,2002,"Woodinville"
"2969",2014-06-20,4e+05,4,1.75,2670,189486,2,"0","4","3",2670,NA,1972,"Auburn"
"2970",2014-06-20,681500,5,2.75,3260,11700,1,"0","0","3",1630,1630,1964,"Bellevue"
"2971",2014-06-20,2e+05,2,1,860,6600,1,"0","0","5",860,NA,1949,"Burien"
"2972",2014-06-20,1300000,5,4,3366,7800,2.5,"0","2","3",2966,400,1937,"Seattle"
"2973",2014-06-20,1462497,5,3.25,3840,4800,3,"0","3","3",2750,1090,2008,"Seattle"
"2974",2014-06-20,995000,4,4.5,3850,13551,2,"0","2","3",3000,850,1998,"Bellevue"
"2975",2014-06-20,355000,4,2.5,2040,8265,2,"0","0","3",2040,NA,1996,"Seattle"
"2976",2014-06-20,425000,3,2.25,1790,10209,1,"0","0","3",1290,500,1967,"Woodinville"
"2977",2014-06-20,869000,4,3,3740,30884,2,"0","0","3",3060,680,1988,"Woodinville"
"2978",2014-06-20,915000,3,3.25,2660,4000,2,"0","0","3",2170,490,2003,"Seattle"
"2979",2014-06-20,2110000,3,2.25,3230,17833,2,"0","0","4",3230,NA,1973,"Bellevue"
"2980",2014-06-20,925000,4,2,3140,10437,1,"0","0","4",2040,1100,1959,"Mercer Island"
"2981",2014-06-20,2400000,6,4.5,5480,10800,2,"0","3","4",4430,1050,1999,"Seattle"
"2982",2014-06-20,390000,3,1,1160,3750,1.5,"0","0","3",1160,NA,1910,"Seattle"
"2983",2014-06-20,330000,3,2.25,1860,11227,2,"0","0","3",1860,NA,1995,"Maple Valley"
"2984",2014-06-20,482500,4,3,1630,7626,1,"0","0","5",1110,520,1990,"Seattle"
"2985",2014-06-20,525000,3,2.25,1750,1879,3,"0","0","3",1750,NA,2001,"Seattle"
"2986",2014-06-20,237000,3,1,1300,8160,1,"0","0","4",1300,NA,1960,"Renton"
"2987",2014-06-20,205000,3,1,960,7314,1,"0","0","5",960,NA,1960,"Auburn"
"2988",2014-06-20,623000,3,2.5,1850,7777,2,"0","0","5",1850,NA,1989,"Kirkland"
"2989",2014-06-20,565000,4,2.75,3260,4900,2,"0","0","3",3260,NA,2013,"Renton"
"2990",2014-06-20,4e+05,4,2.25,2420,7927,1,"0","0","4",1400,1020,1973,"Shoreline"
"2991",2014-06-20,405000,3,1,1460,10000,1.5,"0","0","3",1460,NA,2002,"Sammamish"
"2992",2014-06-20,337000,4,3,2240,8504,2,"0","0","3",2240,NA,1992,"Shoreline"
"2993",2014-06-20,355000,2,1,1240,27042,1,"0","1","3",1000,240,1943,"Vashon"
"2994",2014-06-20,885000,3,2.25,2060,9552,1,"0","0","4",1610,450,1975,"Mercer Island"
"2995",2014-06-20,420000,5,2.75,2280,10319,1,"0","0","3",1300,980,1959,"Shoreline"
"2996",2014-06-20,448000,4,2.5,2510,6853,2,"0","2","3",2510,NA,2006,"Maple Valley"
"2997",2014-06-20,8e+05,4,2.75,3150,7035,2,"0","0","3",3150,NA,2004,"Sammamish"
"2998",2014-06-20,830000,5,2.25,2780,10192,2,"0","0","4",2780,NA,1978,"Bellevue"
"2999",2014-06-20,725000,6,1.75,2380,4080,2,"0","0","3",2380,NA,1917,"Seattle"
"3000",2014-06-20,780000,3,2.25,2140,3000,2,"0","0","3",2140,NA,1905,"Seattle"
"3001",2014-06-20,325000,2,1,840,4239,1,"0","0","3",840,NA,1948,"Seattle"
"3002",2014-06-20,488800,4,2.25,2170,9665,1,"0","0","4",1300,870,1976,"Bellevue"
"3003",2014-06-20,1320000,4,3.5,4410,36200,2,"0","0","3",4410,NA,1989,"Bellevue"
"3004",2014-06-20,489000,4,2,2120,11479,1,"0","0","4",1060,1060,1940,"Seattle"
"3005",2014-06-20,1240000,7,5.5,6630,13782,2,"0","0","3",4930,1700,2004,"Bellevue"
"3006",2014-06-20,595000,3,2.75,3290,22649,2,"0","0","4",3290,NA,1993,"Newcastle"
"3007",2014-06-20,359900,5,2.25,2290,7420,1,"0","0","3",1290,1000,1973,"Renton"
"3008",2014-06-20,1080000,3,3,4910,43560,2,"0","0","4",4000,910,1989,"Bellevue"
"3009",2014-06-20,925000,4,2.75,3730,8014,2,"0","0","3",3730,NA,2012,"Sammamish"
"3010",2014-06-20,625000,3,2.5,2440,4800,2,"0","0","3",2440,NA,2014,"Seattle"
"3011",2014-06-20,339990,3,2.5,2570,4600,2,"0","0","3",2570,NA,2014,"Auburn"
"3012",2014-06-20,775950,4,2.5,2970,4400,2,"0","0","3",2970,NA,2014,"Redmond"
"3013",2014-06-20,420000,5,3,2630,3149,2,"0","0","3",1670,960,2013,"Renton"
"3014",2014-06-20,654000,3,3.25,1530,1565,2,"0","0","3",1280,250,2005,"Seattle"
"3015",2014-06-20,725000,3,3.5,3690,8837,2,"0","0","3",3690,NA,2001,"Snoqualmie"
"3016",2014-06-21,375000,2,1,1230,1820,2,"0","0","4",830,400,1948,"Seattle"
"3017",2014-06-21,1100000,3,2.5,2200,20000,1,"0","1","3",1400,800,1952,"Bellevue"
"3018",2014-06-21,639500,4,2.25,2330,8994,2,"0","0","3",2330,NA,1986,"Redmond"
"3019",2014-06-21,849000,4,2,2160,6300,1.5,"0","1","4",2160,NA,1928,"Seattle"
"3020",2014-06-21,418000,4,1.5,1550,9176,1,"0","0","3",1000,550,1956,"Bellevue"
"3021",2014-06-21,442900,4,1.75,1780,2788,1,"0","0","4",890,890,1943,"Seattle"
"3022",2014-06-21,750000,3,1.75,2610,5544,1.5,"0","0","3",1680,930,1934,"Seattle"
"3023",2014-06-21,930000,3,2.5,3290,6830,2,"0","0","3",3290,NA,2000,"Redmond"
"3024",2014-06-22,565000,2,1.75,1330,6000,1,"0","0","4",960,370,1914,"Seattle"
"3025",2014-06-22,874150,4,3.5,3530,14406,2,"0","1","3",2570,960,1987,"Kirkland"
"3026",2014-06-22,545000,4,2.5,2090,6023,2,"0","0","3",2090,NA,1990,"Issaquah"
"3027",2014-06-22,5e+05,4,2.5,2040,8400,1,"0","0","3",1420,620,1963,"Bellevue"
"3028",2014-06-22,687000,4,2.5,2370,10083,2,"0","0","5",2370,NA,1966,"Kirkland"
"3029",2014-06-22,810000,4,2.5,2810,10613,2,"0","0","3",2810,NA,1989,"Bellevue"
"3030",2014-06-22,439500,3,2.5,2050,40003,1,"0","0","4",1570,480,1977,"Issaquah"
"3031",2014-06-22,802000,3,1.75,2870,5000,1.5,"0","0","4",1840,1030,1907,"Seattle"
"3032",2014-06-22,732600,4,2.5,2130,7300,1,"0","0","4",1230,900,1963,"Bellevue"
"3033",2014-06-22,374000,4,2.5,2580,6260,2,"0","0","3",2580,NA,2004,"Renton"
"3034",2014-06-22,330000,4,2.5,2380,13550,2,"0","0","3",2380,NA,1999,"SeaTac"
"3035",2014-06-23,365000,4,2,1940,25600,1,"0","0","1",1940,NA,1962,"Bellevue"
"3036",2014-06-23,290900,2,2,1610,17600,2,"0","0","3",1610,NA,1930,"Tukwila"
"3037",2014-06-23,577000,3,2.5,2060,5750,1,"0","0","3",1330,730,1976,"Seattle"
"3038",2014-06-23,280000,2,1,1010,3000,1,"0","0","4",1010,NA,1925,"North Bend"
"3039",2014-06-23,675000,4,2.5,2810,11120,2,"0","0","3",2810,NA,1982,"Sammamish"
"3040",2014-06-23,8e+05,3,2.25,2380,11824,1,"0","0","4",1450,930,1972,"Mercer Island"
"3041",2014-06-23,299995,2,1,1060,7200,1,"0","0","4",1060,NA,1951,"Shoreline"
"3042",2014-06-23,440000,3,1.75,1560,7207,1,"0","0","3",1250,310,1983,"Kirkland"
"3043",2014-06-23,249500,2,1.75,1500,8645,1,"0","0","4",1500,NA,1963,"Covington"
"3044",2014-06-23,690000,2,1,970,4560,1,"0","0","4",970,NA,1907,"Seattle"
"3045",2014-06-23,235000,3,1,1170,11100,1,"0","0","4",1170,NA,1968,"Renton"
"3046",2014-06-23,320000,3,2.5,2280,7417,2,"0","0","3",2280,NA,1998,"Auburn"
"3047",2014-06-23,350000,7,3,2800,9569,1,"0","2","3",1400,1400,1963,"Renton"
"3048",2014-06-23,334000,4,1.5,1150,9360,1.5,"0","0","3",1150,NA,1970,"Kirkland"
"3049",2014-06-23,235000,6,3,2180,7956,2,"0","0","3",2180,NA,1980,"Federal Way"
"3050",2014-06-23,442000,4,2.5,2520,7253,2,"0","0","3",2520,NA,1990,"Renton"
"3051",2014-06-23,264000,3,1.75,1760,7482,1,"0","0","4",1760,NA,1966,"Federal Way"
"3052",2014-06-23,275000,2,1,1180,6552,1,"0","0","4",1180,NA,1949,"Shoreline"
"3053",2014-06-23,430000,2,1.5,950,4625,1,"0","0","4",950,NA,1949,"Seattle"
"3054",2014-06-23,550000,3,2.5,1900,3255,2,"0","0","3",1900,NA,1988,"Bellevue"
"3055",2014-06-23,775000,4,2.5,2300,6158,2,"0","0","3",2300,NA,1999,"Seattle"
"3056",2014-06-23,603500,6,2.75,2660,8400,1,"0","0","5",1550,1110,1962,"Bellevue"
"3057",2014-06-23,230000,3,1,1530,389126,1.5,"0","0","4",1530,NA,1919,"Enumclaw"
"3058",2014-06-23,449000,4,2.5,1850,5040,1,"0","0","3",1230,620,1930,"Seattle"
"3059",2014-06-23,2075000,4,3.5,4230,20377,2,"0","0","3",4230,NA,1997,"Bellevue"
"3060",2014-06-23,420000,3,2,1200,5029,1,"0","0","3",880,320,1937,"Seattle"
"3061",2014-06-23,735000,4,2.25,2270,5102,1,"0","0","5",1340,930,1954,"Seattle"
"3062",2014-06-23,2e+05,3,1.5,1090,9600,1,"0","0","4",1090,NA,1968,"Covington"
"3063",2014-06-23,286000,3,2.75,1100,750,2,"0","0","3",780,320,2008,"Seattle"
"3064",2014-06-23,579000,3,2.5,1640,1269,3,"0","0","3",1640,NA,2009,"Seattle"
"3065",2014-06-23,345100,3,3.75,1950,8625,1,"0","0","3",1360,590,1959,"Seattle"
"3066",2014-06-23,350000,3,1.75,1660,10150,1.5,"0","0","3",1660,NA,1957,"Shoreline"
"3067",2014-06-23,291500,3,1,880,9238,1.5,"0","0","5",880,NA,1946,"Shoreline"
"3068",2014-06-23,649950,3,2.5,1500,1375,2,"0","0","3",1200,300,2014,"Seattle"
"3069",2014-06-23,458500,3,2,1890,1599,2,"0","0","3",1430,460,2012,"Seattle"
"3070",2014-06-23,5e+05,3,1,1150,5100,2,"0","0","3",1150,NA,1911,"Seattle"
"3071",2014-06-23,362300,3,2.5,2430,15264,2,"0","0","3",2430,NA,1997,"Kent"
"3072",2014-06-23,324000,4,1.75,2110,7208,1,"0","0","3",1170,940,1975,"Renton"
"3073",2014-06-23,495000,3,2,2950,12196,2,"0","0","4",2310,640,1918,"Burien"
"3074",2014-06-23,233500,3,2.25,1650,2958,2,"0","0","3",1650,NA,1985,"Kent"
"3075",2014-06-23,479000,3,2.25,2110,11319,2,"0","0","4",2110,NA,1978,"Woodinville"
"3076",2014-06-23,322200,4,2.25,2010,19000,2,"0","0","4",2010,NA,1975,"Covington"
"3077",2014-06-23,835000,4,2.5,3030,29163,2,"0","0","3",3030,NA,1998,"Redmond"
"3078",2014-06-23,347000,3,1,1270,8400,1,"0","0","3",1270,NA,1955,"Bothell"
"3079",2014-06-23,725000,3,1.75,1610,8613,1,"0","0","5",1610,NA,1962,"Kirkland"
"3080",2014-06-23,345000,3,1,1140,4200,2,"0","0","4",1140,NA,1904,"Seattle"
"3081",2014-06-23,345950,3,2.5,2110,4118,2,"0","0","3",2110,NA,1989,"Kent"
"3082",2014-06-23,550000,3,1.75,1840,8086,1,"0","0","4",1840,NA,1964,"Redmond"
"3083",2014-06-23,399950,3,1.75,1560,5223,1,"0","0","4",810,750,1940,"Seattle"
"3084",2014-06-23,269500,3,1.75,1840,7412,1,"0","0","4",1240,600,1976,"Kent"
"3085",2014-06-23,494000,4,2.5,1830,7345,1,"0","0","4",1540,290,1973,"Shoreline"
"3086",2014-06-23,453000,4,1.75,2120,7420,1,"0","0","4",1060,1060,1956,"Bellevue"
"3087",2014-06-23,442500,3,1.75,1600,10280,1,"0","0","3",1050,550,1977,"Kirkland"
"3088",2014-06-23,235000,4,1.75,1450,8891,1.5,"0","0","3",1180,270,1962,"Tukwila"
"3089",2014-06-23,389800,3,1.75,1880,12821,1,"0","0","3",1880,NA,1959,"Lake Forest Park"
"3090",2014-06-23,346000,3,1.75,1270,8100,1,"0","0","3",880,390,1950,"Burien"
"3091",2014-06-23,360000,4,1.5,1720,6417,1,"0","0","3",1720,NA,1953,"Seattle"
"3092",2014-06-23,650000,4,2.5,2400,7351,2,"0","0","3",2400,NA,1990,"Issaquah"
"3093",2014-06-23,290000,3,1,1150,8145,1,"0","0","4",990,160,1932,"Shoreline"
"3094",2014-06-23,234000,2,1,870,11100,1,"0","0","3",870,NA,1940,"Seattle"
"3095",2014-06-23,260000,4,2.5,2000,37045,2,"0","0","3",2000,NA,1989,"Kent"
"3096",2014-06-23,349900,3,2,2420,38781,1,"0","0","5",1210,1210,1949,"Issaquah"
"3097",2014-06-23,275000,3,1,1080,6000,1,"0","0","4",1080,NA,1952,"Shoreline"
"3098",2014-06-23,725000,4,2.5,3420,30410,2,"0","0","3",3420,NA,1988,"Woodinville"
"3099",2014-06-23,375000,4,2.5,1870,7471,2,"0","0","3",1870,NA,1990,"Renton"
"3100",2014-06-23,806000,4,2.5,2500,206474,1,"0","0","3",2500,NA,1997,"Redmond"
"3101",2014-06-23,470000,3,2.5,2150,8221,2,"0","0","3",2150,NA,1992,"Renton"
"3102",2014-06-23,490000,3,2.25,1470,2500,2,"0","0","3",1080,390,1984,"Seattle"
"3103",2014-06-23,615000,5,2,2130,4180,1.5,"0","0","5",1270,860,1926,"Seattle"
"3104",2014-06-23,249000,3,1,1000,19204,1,"0","0","3",1000,NA,1968,"Kent"
"3105",2014-06-23,396500,3,1.75,2390,7149,1,"0","0","3",1350,1040,1955,"Seattle"
"3106",2014-06-23,405000,2,1,860,2599,1,"0","0","4",860,NA,1901,"Seattle"
"3107",2014-06-23,560000,3,2.5,1960,12476,2,"0","0","4",1960,NA,1989,"Newcastle"
"3108",2014-06-23,459950,4,2.5,2000,6107,2,"0","0","3",2000,NA,2003,"Bothell"
